CustomerKey,Segment,SignupDate
998,Consumer,20-04-2022
999,Consumer,25-01-2023
1000,Small Business,15-09-2023
1001,Consumer,01-04-2024
1002,Consumer,03-01-2022
1003,Consumer,09-03-2023
1004,Consumer,15-10-2024
1005,Small Business,26-01-2022
1006,Consumer,20-01-2023
1007,Consumer,10-10-2024
1008,Corporate,07-10-2024
1009,Consumer,28-10-2023
1010,Consumer,10-01-2024
1011,Consumer,25-11-2024
1012,Small Business,09-08-2022
1013,Consumer,16-01-2024
1014,Corporate,19-08-2024
1015,Small Business,09-02-2023
1016,Corporate,08-10-2024
1017,Consumer,15-03-2022
1018,Consumer,08-11-2022
1019,Small Business,09-12-2024
1020,Small Business,11-12-2024
1021,Consumer,27-12-2024
1022,Consumer,27-07-2024
1023,Consumer,11-04-2023
1024,Small Business,12-10-2023
1025,Consumer,07-07-2024
1026,Corporate,17-05-2022
1027,Small Business,19-03-2024
1028,Corporate,28-04-2023
1029,Consumer,29-04-2024
1030,Consumer,04-01-2022
1031,Consumer,25-02-2023
1032,Consumer,13-05-2024
1033,Consumer,23-05-2023
1034,Consumer,12-12-2023
1035,Consumer,12-04-2024
1036,Consumer,20-11-2023
1037,Small Business,03-10-2022
1038,Consumer,13-09-2023
1039,Consumer,30-09-2023
1040,Small Business,26-11-2024
1041,Small Business,16-07-2024
1042,Corporate,30-12-2024
1043,Consumer,22-11-2022
1044,Consumer,28-11-2022
1045,Consumer,03-07-2024
1046,Consumer,01-04-2024
1047,Small Business,30-10-2024
1048,Consumer,28-10-2024
1049,Consumer,20-06-2024
1050,Consumer,13-10-2024
1051,Corporate,30-12-2022
1052,Corporate,05-08-2022
1053,Consumer,01-08-2022
1054,Consumer,29-04-2022
1055,Consumer,14-09-2022
1056,Corporate,28-06-2023
1057,Consumer,24-06-2022
1058,Consumer,14-06-2023
1059,Consumer,22-02-2024
1060,Small Business,17-12-2023
1061,Consumer,16-11-2022
1062,Consumer,30-08-2024
1063,Consumer,10-11-2023
1064,Consumer,07-09-2023
1065,Corporate,12-11-2023
1066,Consumer,18-05-2024
1067,Consumer,05-07-2024
1068,Small Business,07-11-2024
1069,Consumer,20-03-2022
1070,Corporate,04-02-2023
1071,Consumer,06-03-2024
1072,Small Business,19-05-2024
1073,Small Business,17-10-2023
1074,Corporate,20-01-2023
1075,Small Business,06-03-2022
1076,Corporate,22-04-2024
1077,Small Business,05-11-2023
1078,Consumer,22-12-2022
1079,Small Business,07-03-2022
1080,Consumer,06-12-2023
1081,Consumer,22-07-2022
1082,Corporate,13-02-2024
1083,Consumer,20-07-2024
1084,Consumer,02-02-2022
1085,Consumer,02-09-2023
1086,Consumer,30-08-2022
1087,Consumer,31-07-2024
1088,Consumer,04-04-2022
1089,Consumer,16-08-2024
1090,Consumer,01-01-2024
1091,Consumer,15-01-2024
1092,Consumer,22-08-2024
1093,Consumer,26-05-2022
1094,Consumer,31-07-2024
1095,Small Business,11-08-2024
1096,Consumer,29-12-2024
1097,Corporate,18-12-2022
1098,Consumer,19-02-2023
1099,Consumer,22-01-2024
1100,Consumer,01-03-2022
1101,Small Business,07-07-2023
1102,Small Business,16-01-2023
1103,Small Business,28-08-2022
1104,Consumer,14-09-2023
1105,Small Business,09-12-2022
1106,Consumer,31-12-2023
1107,Corporate,14-06-2023
1108,Small Business,12-04-2023
1109,Consumer,09-09-2024
1110,Consumer,07-07-2022
1111,Consumer,16-05-2023
1112,Corporate,16-05-2023
1113,Consumer,18-10-2024
1114,Corporate,06-02-2024
1115,Consumer,27-08-2023
1116,Consumer,26-07-2023
1117,Consumer,14-10-2023
1118,Corporate,08-10-2024
1119,Consumer,02-02-2024
1120,Consumer,13-01-2024
1121,Corporate,13-01-2022
1122,Consumer,29-10-2022
1123,Corporate,16-06-2024
1124,Consumer,12-04-2023
1125,Consumer,21-08-2024
1126,Consumer,22-06-2024
1127,Corporate,09-01-2023
1128,Consumer,18-11-2022
1129,Consumer,24-12-2022
1130,Consumer,05-04-2023
1131,Consumer,02-07-2024
1132,Corporate,05-01-2022
1133,Consumer,13-07-2023
1134,Small Business,07-04-2023
1135,Consumer,28-01-2023
1136,Consumer,17-08-2022
1137,Consumer,17-09-2022
1138,Corporate,20-02-2023
1139,Small Business,31-01-2022
1140,Consumer,09-07-2022
1141,Consumer,07-11-2023
1142,Consumer,18-09-2023
1143,Consumer,22-05-2023
1144,Consumer,18-10-2023
1145,Small Business,08-09-2023
1146,Consumer,27-11-2024
1147,Corporate,15-05-2024
1148,Small Business,17-05-2023
1149,Corporate,22-02-2022
1150,Small Business,07-03-2024
1151,Consumer,12-05-2022
1152,Consumer,11-05-2024
1153,Small Business,10-04-2022
1154,Small Business,27-07-2022
1155,Consumer,20-10-2024
1156,Corporate,20-11-2022
1157,Consumer,26-08-2022
1158,Consumer,04-03-2024
1159,Consumer,15-07-2024
1160,Small Business,08-03-2024
1161,Corporate,24-04-2022
1162,Consumer,13-02-2022
1163,Consumer,02-06-2023
1164,Corporate,15-06-2023
1165,Corporate,19-02-2022
1166,Consumer,13-11-2023
1167,Small Business,06-12-2023
1168,Small Business,09-08-2022
1169,Consumer,09-11-2023
1170,Consumer,02-06-2022
1171,Corporate,28-07-2024
1172,Corporate,20-08-2022
1173,Consumer,23-12-2024
1174,Consumer,01-10-2024
1175,Consumer,06-09-2022
1176,Consumer,28-04-2022
1177,Consumer,22-12-2022
1178,Corporate,03-07-2024
1179,Consumer,27-02-2022
1180,Consumer,10-10-2023
1181,Consumer,07-09-2023
1182,Consumer,06-05-2024
1183,Consumer,05-10-2022
1184,Corporate,08-03-2024
1185,Consumer,01-01-2022
1186,Consumer,15-06-2023
1187,Consumer,18-07-2024
1188,Consumer,08-03-2023
1189,Corporate,08-01-2022
1190,Consumer,07-03-2023
1191,Consumer,15-01-2022
1192,Consumer,26-06-2023
1193,Corporate,24-03-2023
1194,Corporate,13-03-2024
1195,Consumer,02-11-2023
1196,Corporate,02-03-2023
1197,Small Business,23-11-2022
1198,Corporate,24-01-2023
1199,Small Business,27-04-2024
1200,Corporate,12-01-2024
1201,Consumer,17-12-2024
1202,Consumer,10-09-2022
1203,Consumer,16-05-2023
1204,Corporate,03-08-2024
1205,Corporate,26-12-2023
1206,Small Business,10-08-2022
1207,Consumer,04-02-2024
1208,Corporate,24-08-2022
1209,Corporate,10-04-2024
1210,Small Business,18-01-2022
1211,Consumer,08-07-2022
1212,Consumer,03-07-2024
1213,Consumer,08-07-2023
1214,Consumer,18-02-2022
1215,Small Business,14-02-2022
1216,Consumer,27-11-2022
1217,Consumer,23-12-2023
1218,Consumer,22-04-2022
1219,Consumer,21-04-2022
1220,Consumer,04-05-2022
1221,Consumer,19-04-2023
1222,Corporate,03-07-2024
1223,Consumer,02-01-2022
1224,Consumer,08-02-2023
1225,Consumer,28-08-2023
1226,Small Business,07-12-2024
1227,Consumer,02-01-2023
1228,Small Business,21-10-2023
1229,Consumer,15-10-2023
1230,Consumer,09-06-2022
1231,Consumer,25-05-2022
1232,Small Business,23-11-2022
1233,Consumer,14-01-2023
1234,Consumer,17-11-2024
1235,Small Business,17-12-2022
1236,Corporate,29-10-2023
1237,Consumer,26-07-2022
1238,Consumer,12-08-2024
1239,Corporate,06-03-2024
1240,Corporate,18-03-2022
1241,Corporate,17-04-2023
1242,Consumer,18-07-2023
1243,Consumer,08-07-2024
1244,Consumer,04-12-2024
1245,Consumer,28-04-2022
1246,Consumer,27-03-2023
1247,Consumer,02-02-2024
1248,Small Business,11-01-2023
1249,Corporate,07-10-2022
1250,Consumer,09-03-2023
1251,Consumer,19-10-2022
1252,Consumer,02-10-2023
1253,Small Business,10-06-2023
1254,Consumer,18-03-2024
1255,Consumer,28-12-2022
1256,Consumer,23-08-2024
1257,Consumer,31-01-2023
1258,Consumer,23-06-2022
1259,Consumer,18-06-2022
1260,Corporate,07-09-2022
1261,Small Business,15-10-2024
1262,Consumer,09-04-2022
1263,Consumer,27-08-2022
1264,Consumer,30-10-2022
1265,Consumer,12-04-2022
1266,Consumer,02-05-2024
1267,Consumer,13-12-2022
1268,Consumer,08-05-2024
1269,Corporate,13-09-2022
1270,Corporate,16-10-2022
1271,Small Business,21-01-2023
1272,Corporate,18-05-2022
1273,Small Business,21-09-2024
1274,Small Business,09-02-2024
1275,Corporate,28-08-2023
1276,Consumer,10-08-2024
1277,Consumer,15-02-2024
1278,Consumer,18-03-2022
1279,Corporate,16-11-2024
1280,Corporate,23-01-2022
1281,Consumer,05-05-2024
1282,Corporate,30-07-2024
1283,Consumer,02-10-2024
1284,Consumer,15-07-2022
1285,Consumer,26-02-2022
1286,Small Business,13-11-2022
1287,Consumer,19-04-2022
1288,Small Business,28-09-2024
1289,Small Business,15-09-2024
1290,Consumer,26-10-2023
1291,Small Business,15-09-2023
1292,Corporate,11-01-2022
1293,Corporate,12-01-2024
1294,Consumer,09-04-2023
1295,Consumer,03-03-2023
1296,Consumer,06-08-2023
1297,Corporate,01-03-2024
1298,Consumer,21-08-2024
1299,Consumer,17-09-2023
1300,Consumer,07-01-2022
1301,Consumer,01-01-2022
1302,Consumer,19-05-2023
1303,Corporate,14-11-2024
1304,Small Business,28-10-2024
1305,Consumer,08-04-2022
1306,Corporate,26-10-2022
1307,Consumer,03-05-2022
1308,Consumer,10-01-2024
1309,Consumer,28-08-2022
1310,Consumer,23-11-2024
1311,Consumer,17-04-2022
1312,Consumer,27-06-2022
1313,Consumer,10-06-2024
1314,Consumer,06-09-2023
1315,Small Business,30-01-2024
1316,Consumer,16-12-2023
1317,Consumer,05-12-2022
1318,Corporate,19-02-2022
1319,Consumer,17-10-2024
1320,Consumer,22-09-2024
1321,Corporate,09-08-2023
1322,Consumer,01-03-2022
1323,Consumer,02-12-2024
1324,Consumer,07-06-2023
1325,Small Business,01-01-2024
1326,Consumer,28-10-2024
1327,Small Business,09-12-2023
1328,Corporate,13-01-2024
1329,Consumer,11-09-2024
1330,Corporate,07-05-2024
1331,Consumer,18-05-2024
1332,Consumer,29-04-2023
1333,Consumer,30-05-2023
1334,Consumer,10-04-2023
1335,Consumer,19-11-2024
1336,Consumer,23-06-2024
1337,Corporate,21-09-2023
1338,Small Business,12-06-2023
1339,Consumer,22-09-2022
1340,Small Business,26-03-2024
1341,Small Business,23-10-2023
1342,Small Business,21-05-2024
1343,Consumer,06-12-2024
1344,Corporate,29-07-2023
1345,Consumer,17-06-2022
1346,Consumer,20-05-2024
1347,Consumer,16-09-2023
1348,Consumer,06-04-2022
1349,Consumer,05-06-2023
1350,Small Business,28-04-2024
1351,Consumer,24-07-2022
1352,Corporate,21-08-2022
1353,Consumer,18-05-2024
1354,Small Business,17-04-2023
1355,Consumer,18-08-2023
1356,Small Business,15-03-2023
1357,Consumer,05-09-2022
1358,Consumer,11-07-2022
1359,Consumer,26-07-2023
1360,Consumer,29-05-2023
1361,Corporate,25-12-2022
1362,Consumer,06-04-2022
1363,Consumer,06-07-2022
1364,Consumer,25-02-2022
1365,Consumer,08-11-2024
1366,Corporate,14-03-2023
1367,Consumer,24-03-2023
1368,Consumer,17-09-2023
1369,Small Business,13-08-2022
1370,Corporate,05-06-2022
1371,Corporate,01-07-2024
1372,Consumer,21-01-2023
1373,Consumer,08-04-2023
1374,Consumer,30-04-2023
1375,Consumer,26-09-2023
1376,Consumer,18-02-2023
1377,Consumer,20-09-2022
1378,Consumer,23-03-2024
1379,Consumer,27-07-2024
1380,Consumer,27-11-2024
1381,Consumer,23-11-2024
1382,Consumer,08-09-2022
1383,Corporate,13-01-2024
1384,Consumer,28-03-2024
1385,Consumer,18-08-2023
1386,Consumer,19-05-2024
1387,Consumer,06-01-2023
1388,Small Business,01-04-2024
1389,Consumer,06-08-2022
1390,Consumer,12-12-2024
1391,Consumer,09-04-2024
1392,Consumer,31-05-2023
1393,Small Business,20-11-2022
1394,Consumer,10-03-2022
1395,Consumer,26-08-2023
1396,Corporate,04-03-2023
1397,Consumer,26-08-2024
1398,Consumer,05-12-2022
1399,Consumer,18-01-2024
1400,Small Business,06-08-2023
1401,Small Business,24-10-2023
1402,Corporate,19-01-2024
1403,Consumer,29-08-2024
1404,Consumer,21-11-2023
1405,Consumer,28-10-2024
1406,Corporate,13-09-2024
1407,Consumer,02-11-2022
1408,Small Business,12-09-2022
1409,Consumer,13-02-2024
1410,Consumer,22-06-2023
1411,Consumer,01-03-2024
1412,Consumer,21-06-2023
1413,Consumer,23-02-2023
1414,Corporate,21-12-2024
1415,Small Business,15-11-2023
1416,Corporate,15-09-2023
1417,Consumer,29-05-2023
1418,Consumer,18-10-2023
1419,Corporate,02-12-2024
1420,Consumer,13-09-2024
1421,Consumer,18-12-2023
1422,Consumer,04-06-2022
1423,Consumer,22-06-2023
1424,Consumer,15-04-2022
1425,Small Business,15-06-2022
1426,Consumer,21-05-2023
1427,Consumer,09-12-2024
1428,Small Business,18-02-2023
1429,Corporate,19-03-2022
1430,Consumer,08-02-2022
1431,Consumer,08-08-2024
1432,Consumer,22-03-2022
1433,Corporate,01-10-2024
1434,Corporate,06-02-2023
1435,Consumer,19-05-2024
1436,Consumer,11-03-2022
1437,Consumer,27-01-2024
1438,Consumer,28-10-2023
1439,Consumer,05-08-2022
1440,Small Business,17-11-2023
1441,Consumer,08-12-2024
1442,Consumer,24-07-2023
1443,Consumer,02-03-2024
1444,Consumer,22-11-2022
1445,Corporate,27-04-2023
1446,Corporate,23-09-2023
1447,Consumer,26-05-2023
1448,Corporate,26-05-2023
1449,Consumer,20-11-2024
1450,Consumer,26-09-2022
1451,Consumer,01-04-2023
1452,Consumer,09-02-2024
1453,Corporate,14-09-2024
1454,Small Business,30-01-2023
1455,Corporate,03-04-2023
1456,Consumer,01-09-2023
1457,Consumer,20-02-2023
1458,Consumer,13-07-2023
1459,Consumer,10-02-2024
1460,Consumer,20-01-2022
1461,Consumer,11-09-2023
1462,Small Business,16-09-2022
1463,Consumer,09-11-2024
1464,Consumer,27-04-2024
1465,Corporate,19-09-2023
1466,Consumer,26-09-2024
1467,Consumer,31-10-2024
1468,Consumer,06-05-2024
1469,Consumer,15-02-2022
1470,Small Business,26-08-2022
1471,Consumer,06-11-2022
1472,Corporate,21-01-2023
1473,Small Business,11-06-2023
1474,Consumer,12-03-2024
1475,Corporate,11-12-2022
1476,Consumer,12-06-2022
1477,Small Business,20-05-2022
1478,Consumer,25-02-2022
1479,Consumer,09-04-2023
1480,Corporate,10-10-2024
1481,Corporate,17-05-2023
1482,Consumer,07-08-2023
1483,Consumer,04-07-2022
1484,Corporate,07-06-2024
1485,Corporate,23-06-2022
1486,Small Business,10-01-2023
1487,Consumer,22-02-2023
1488,Small Business,28-11-2024
1489,Consumer,16-10-2022
1490,Corporate,18-08-2022
1491,Small Business,06-12-2022
1492,Consumer,21-07-2023
1493,Consumer,21-04-2022
1494,Consumer,16-12-2022
1495,Consumer,14-05-2024
1496,Consumer,29-08-2023
1497,Corporate,04-11-2024
1498,Small Business,26-07-2023
1499,Consumer,22-06-2024
1500,Small Business,10-10-2024
1501,Consumer,27-02-2023
1502,Consumer,04-01-2022
1503,Small Business,10-08-2024
1504,Corporate,08-09-2024
1505,Consumer,18-03-2022
1506,Consumer,12-06-2022
1507,Consumer,01-12-2023
1508,Consumer,20-06-2023
1509,Corporate,26-06-2022
1510,Corporate,27-02-2023
1511,Small Business,09-03-2024
1512,Consumer,30-08-2023
1513,Small Business,24-02-2024
1514,Consumer,06-04-2023
1515,Small Business,02-02-2023
1516,Corporate,30-07-2024
1517,Small Business,18-08-2022
1518,Consumer,10-12-2024
1519,Corporate,04-04-2023
1520,Corporate,28-12-2024
1521,Consumer,24-04-2023
1522,Consumer,13-11-2024
1523,Consumer,19-02-2022
1524,Small Business,12-09-2024
1525,Consumer,10-12-2024
1526,Consumer,30-05-2022
1527,Consumer,19-01-2024
1528,Consumer,07-03-2022
1529,Small Business,11-05-2024
1530,Small Business,20-04-2024
1531,Small Business,12-08-2023
1532,Consumer,13-11-2022
1533,Corporate,03-11-2022
1534,Consumer,01-11-2022
1535,Consumer,24-11-2022
1536,Consumer,01-12-2023
1537,Consumer,13-07-2023
1538,Consumer,16-04-2023
1539,Consumer,09-07-2022
1540,Corporate,14-12-2023
1541,Consumer,12-05-2023
1542,Consumer,06-04-2023
1543,Consumer,11-03-2023
1544,Corporate,07-03-2023
1545,Corporate,21-04-2022
1546,Consumer,26-08-2023
1547,Consumer,27-02-2022
1548,Corporate,26-10-2024
1549,Consumer,10-12-2022
1550,Small Business,08-08-2023
1551,Consumer,24-01-2023
1552,Corporate,28-10-2022
1553,Consumer,20-11-2023
1554,Consumer,30-03-2024
1555,Small Business,26-09-2022
1556,Consumer,11-11-2023
1557,Small Business,16-06-2024
1558,Consumer,22-10-2022
1559,Consumer,19-03-2023
1560,Corporate,26-05-2022
1561,Consumer,21-11-2022
1562,Small Business,28-07-2022
1563,Small Business,11-11-2023
1564,Consumer,18-05-2023
1565,Corporate,30-08-2024
1566,Small Business,24-05-2023
1567,Consumer,08-10-2022
1568,Consumer,17-05-2022
1569,Corporate,21-01-2022
1570,Consumer,25-08-2022
1571,Consumer,13-02-2022
1572,Consumer,20-01-2023
1573,Consumer,12-08-2023
1574,Small Business,08-03-2023
1575,Corporate,27-09-2023
1576,Consumer,13-04-2024
1577,Consumer,30-10-2023
1578,Consumer,05-08-2022
1579,Consumer,10-06-2022
1580,Consumer,06-05-2023
1581,Consumer,03-01-2022
1582,Consumer,22-09-2024
1583,Small Business,02-02-2023
1584,Consumer,17-11-2023
1585,Consumer,17-07-2022
1586,Consumer,28-08-2022
1587,Corporate,28-10-2023
1588,Small Business,25-03-2023
1589,Small Business,25-02-2022
1590,Consumer,03-08-2024
1591,Corporate,23-05-2024
1592,Consumer,28-10-2023
1593,Consumer,04-06-2024
1594,Consumer,03-05-2024
1595,Consumer,28-06-2022
1596,Consumer,06-12-2024
1597,Consumer,11-04-2024
1598,Consumer,10-11-2024
1599,Consumer,06-04-2023
1600,Consumer,16-12-2024
1601,Consumer,26-06-2022
1602,Consumer,16-05-2023
1603,Consumer,04-10-2022
1604,Consumer,29-07-2022
1605,Small Business,23-09-2022
1606,Corporate,13-08-2022
1607,Consumer,25-10-2022
1608,Consumer,11-06-2024
1609,Corporate,08-07-2023
1610,Corporate,28-12-2023
1611,Small Business,15-01-2024
1612,Consumer,19-07-2024
1613,Small Business,30-05-2023
1614,Consumer,03-04-2024
1615,Consumer,10-01-2024
1616,Consumer,05-06-2024
1617,Small Business,22-12-2023
1618,Consumer,02-12-2022
1619,Consumer,17-05-2023
1620,Consumer,04-12-2022
1621,Consumer,11-05-2024
1622,Consumer,13-04-2023
1623,Consumer,05-07-2023
1624,Small Business,28-06-2024
1625,Small Business,20-03-2024
1626,Consumer,26-01-2024
1627,Consumer,14-05-2023
1628,Corporate,21-04-2022
1629,Small Business,10-11-2022
1630,Consumer,02-05-2022
1631,Small Business,20-04-2022
1632,Corporate,05-04-2022
1633,Small Business,08-06-2022
1634,Consumer,19-04-2023
1635,Consumer,13-02-2022
1636,Corporate,07-04-2023
1637,Consumer,10-06-2023
1638,Corporate,06-06-2022
1639,Consumer,19-01-2023
1640,Corporate,22-03-2023
1641,Consumer,25-05-2023
1642,Consumer,19-04-2024
1643,Consumer,03-01-2024
1644,Consumer,21-05-2023
1645,Consumer,03-05-2022
1646,Corporate,28-12-2022
1647,Consumer,09-02-2023
1648,Corporate,25-07-2022
1649,Consumer,06-10-2023
1650,Consumer,28-07-2023
1651,Small Business,01-04-2023
1652,Consumer,05-02-2024
1653,Consumer,23-05-2024
1654,Small Business,16-08-2022
1655,Consumer,27-03-2022
1656,Small Business,27-02-2023
1657,Corporate,05-10-2023
1658,Consumer,13-10-2024
1659,Consumer,29-04-2024
1660,Corporate,15-01-2022
1661,Consumer,26-10-2023
1662,Corporate,30-10-2024
1663,Consumer,14-06-2023
1664,Consumer,21-07-2022
1665,Small Business,17-12-2024
1666,Small Business,26-04-2023
1667,Small Business,22-10-2023
1668,Corporate,20-04-2023
1669,Corporate,04-12-2023
1670,Small Business,28-01-2023
1671,Consumer,10-04-2024
1672,Consumer,22-05-2022
1673,Consumer,23-10-2023
1674,Corporate,24-11-2023
1675,Consumer,19-07-2023
1676,Consumer,07-11-2024
1677,Consumer,18-04-2023
1678,Consumer,12-03-2022
1679,Corporate,24-10-2023
1680,Small Business,12-06-2024
1681,Consumer,10-03-2024
1682,Consumer,10-05-2023
1683,Consumer,23-02-2024
1684,Consumer,08-08-2022
1685,Consumer,30-06-2024
1686,Corporate,24-10-2023
1687,Consumer,19-06-2023
1688,Consumer,26-01-2024
1689,Consumer,29-01-2022
1690,Consumer,03-01-2022
1691,Small Business,28-04-2022
1692,Consumer,27-08-2023
1693,Consumer,23-01-2023
1694,Small Business,22-02-2024
1695,Consumer,03-04-2022
1696,Consumer,02-01-2022
1697,Consumer,27-11-2022
1698,Consumer,09-10-2022
1699,Small Business,25-07-2024
1700,Consumer,27-07-2023
1701,Consumer,14-10-2023
1702,Consumer,29-07-2023
1703,Consumer,30-04-2022
1704,Small Business,18-10-2023
1705,Small Business,06-07-2022
1706,Consumer,17-05-2024
1707,Consumer,13-01-2024
1708,Small Business,20-07-2022
1709,Small Business,31-12-2023
1710,Corporate,22-05-2022
1711,Consumer,20-10-2023
1712,Small Business,10-11-2022
1713,Small Business,24-04-2023
1714,Consumer,20-02-2023
1715,Corporate,27-09-2022
1716,Consumer,26-03-2024
1717,Corporate,07-04-2022
1718,Corporate,21-06-2023
1719,Small Business,18-11-2022
1720,Consumer,31-01-2024
1721,Small Business,15-11-2022
1722,Consumer,01-08-2024
1723,Consumer,17-02-2022
1724,Consumer,07-05-2023
1725,Consumer,05-09-2024
1726,Small Business,05-03-2022
1727,Consumer,31-07-2023
1728,Consumer,12-04-2024
1729,Small Business,29-12-2022
1730,Consumer,14-10-2024
1731,Consumer,22-06-2022
1732,Corporate,16-09-2022
1733,Small Business,22-01-2022
1734,Corporate,09-07-2022
1735,Consumer,13-08-2022
1736,Consumer,03-11-2024
1737,Consumer,18-07-2024
1738,Consumer,30-12-2022
1739,Consumer,10-12-2023
1740,Consumer,03-02-2024
1741,Consumer,24-07-2024
1742,Corporate,16-06-2023
1743,Consumer,28-02-2023
1744,Consumer,29-04-2022
1745,Corporate,10-12-2022
1746,Consumer,03-05-2024
