OrderID,OrderDate,Region,City,Channel,PaymentMethod,CustomerKey,ProductKey,Quantity,UnitPrice,Discount(%),ShippingFee,Tax_Rate,Returned,ReturnReason,GrossAmount,DiscountAmount,TaxAmount,NetRevenue
700205,2024-05-09,West,Mumbai,Distributor,NetBanking,11426,5,5,2004,0.1,49,0.18,0,,10020.00,1002.00,1632.06,10699.06
700206,2024-06-24,West,Ahmedabad,Retail,Card,9660,8,5,15255,0.05,49,0.18,0,,76275.00,3813.75,13051.84,85562.09
700207,2024-05-08,West,Indore,Retail,Card,8824,6,3,2023,0.1,99,0.18,1,Wrong Item,6069.00,606.90,1001.00,6562.10
700208,2024-11-16,West,Indore,Retail,NetBanking,701,3,4,23863,0.1,199,0.18,0,,95452.00,9545.20,15499.04,101604.84
700209,2024-11-25,North,Lucknow,Online,UPI,5312,14,5,35974,0.2,0,0.18,0,,179870.00,35974.00,25901.28,169797.28
700210,2024-09-23,South,Kochi,Online,NetBanking,8541,9,4,1682,0,149,0.18,0,,6728.00,0.00,1237.86,8114.86
700211,2024-09-10,North,Lucknow,Online,COD,1706,5,3,4110,0.1,0,0.18,0,,12330.00,1233.00,1997.46,13094.46
700212,2024-03-22,North,Chandigarh,Retail,UPI,8274,1,4,32471,0,99,0.18,0,,129884.00,0.00,23396.94,153379.94
700213,2024-09-11,North,Jaipur,Retail,UPI,754,5,4,490,0.1,0,0.18,0,,1960.00,196.00,317.52,2081.52
700214,2024-08-19,South,Hyderabad,Online,Card,10240,10,5,17663,0,199,0.18,0,,88315.00,0.00,15932.52,104446.52
700215,2024-07-27,North,Lucknow,Retail,Card,6022,13,6,2295,0.25,149,0.18,0,,13770.00,3442.50,1885.77,12362.27
700216,2024-02-19,North,Delhi,Retail,Card,6235,4,4,14349,0.1,149,0.18,0,,57396.00,5739.60,9324.97,61130.37
700217,2024-11-19,West,Pune,Distributor,NetBanking,3244,5,3,4315,0,199,0.18,0,,12945.00,0.00,2365.92,15509.92
700218,2024-01-20,North,Chandigarh,Online,UPI,8092,11,1,16083,0.05,199,0.18,0,,16083.00,804.15,2786.01,18263.86
700219,2024-11-17,East,Bhubaneswar,Online,Card,6139,4,4,44550,0.15,99,0.18,0,,178200.00,26730.00,27282.42,178851.42
700220,2024-03-30,South,Bengaluru,Retail,COD,2860,2,4,53072,0,149,0.18,1,No Longer Needed,212288.00,0.00,38238.66,250675.66
700221,2024-11-20,East,Guwahati,Online,Card,54,2,2,54881,0,99,0.18,0,,109762.00,0.00,19774.98,129635.98
700222,2024-10-14,South,Chennai,Online,UPI,7285,1,3,34358,0.05,199,0.18,0,,103074.00,5153.70,17661.47,115780.77
700223,2024-11-10,North,Lucknow,Online,UPI,5966,15,2,24138,0.15,99,0.18,0,,48276.00,7241.40,7404.05,48537.65
700224,2024-09-21,West,Indore,Online,UPI,5477,9,5,2552,0,49,0.18,0,,12760.00,0.00,2305.62,15114.62
700225,2024-01-08,West,Mumbai,Online,UPI,5690,15,3,32923,0.05,0,0.18,0,,98769.00,4938.45,16889.50,110720.05
700226,2024-11-15,West,Indore,Retail,Card,8468,1,5,60459,0,49,0.18,0,,302295.00,0.00,54421.92,356765.92
700227,2024-10-14,West,Indore,Online,Card,7804,12,3,11729,0.1,0,0.18,0,,35187.00,3518.70,5700.29,37368.59
700228,2024-04-24,East,Bhubaneswar,Retail,UPI,236,2,5,46720,0.05,99,0.18,0,,233600.00,11680.00,39963.42,261982.42
700229,2024-03-11,East,Guwahati,Online,UPI,8706,2,4,61791,0.15,99,0.18,0,,247164.00,37074.60,37833.91,248022.31
700230,2024-04-10,South,Bengaluru,Retail,Card,4987,6,4,2549,0.1,0,0.18,0,,10196.00,1019.60,1651.75,10828.15
700231,2024-05-17,West,Pune,Online,Card,10261,12,3,23337,0.1,0,0.18,0,,70011.00,7001.10,11341.78,74351.68
700232,2024-09-30,South,Bengaluru,Online,COD,6565,11,5,16379,0.1,0,0.18,0,,81895.00,8189.50,13266.99,86972.49
700233,2024-08-09,West,Indore,Online,NetBanking,10202,14,2,40834,0,0,0.18,0,,81668.00,0.00,14700.24,96368.24
700234,2024-12-14,East,Bhubaneswar,Online,UPI,3806,6,3,1910,0,149,0.18,0,,5730.00,0.00,1058.22,6937.22
700235,2024-01-11,South,Kochi,Online,UPI,1496,12,3,59071,0,49,0.18,0,,177213.00,0.00,31907.16,209169.16
700236,2024-08-16,West,Pune,Online,NetBanking,8198,15,1,60166,0.1,149,0.18,0,,60166.00,6016.60,9773.71,64072.11
700237,2024-05-19,East,Patna,Online,Card,8207,8,3,47787,0.15,0,0.18,0,,143361.00,21504.15,21934.23,143791.08
700238,2024-10-21,West,Mumbai,Distributor,Card,5518,13,4,1077,0.05,49,0.18,0,,4308.00,215.40,745.49,4887.09
700239,2024-06-21,North,Lucknow,Online,Card,2465,10,3,1571,0.15,49,0.18,0,,4713.00,706.95,729.91,4784.96
700240,2024-07-28,East,Guwahati,Online,Card,6024,10,5,14123,0,149,0.18,0,,70615.00,0.00,12737.52,83501.52
700241,2024-06-30,West,Ahmedabad,Retail,UPI,6748,9,4,4372,0.2,49,0.18,0,,17488.00,3497.60,2527.09,16566.49
700242,2024-12-26,West,Pune,Online,NetBanking,1304,13,4,4350,0.1,149,0.18,0,,17400.00,1740.00,2845.62,18654.62
700243,2024-09-10,North,Delhi,Online,Card,9873,4,2,13995,0.05,0,0.18,0,,27990.00,1399.50,4786.29,31376.79
700244,2024-04-21,West,Pune,Retail,NetBanking,852,14,1,54578,0.15,99,0.18,1,No Longer Needed,54578.00,8186.70,8368.25,54858.55
700245,2024-02-01,North,Delhi,Retail,Card,2103,9,9,2581,0.25,99,0.18,0,,23229.00,5807.25,3153.73,20674.48
700246,2024-12-20,South,Chennai,Online,Card,106,13,6,3400,0,0,0.18,0,,20400.00,0.00,3672.00,24072.00
700247,2024-11-22,East,Kolkata,Retail,COD,4131,10,4,3733,0,149,0.18,0,,14932.00,0.00,2714.58,17795.58
700248,2024-11-18,North,Chandigarh,Online,UPI,7693,14,3,19570,0.05,99,0.18,0,,58710.00,2935.50,10057.23,65930.73
700249,2024-07-26,North,Chandigarh,Retail,UPI,11444,14,2,16946,0,0,0.18,0,,33892.00,0.00,6100.56,39992.56
700250,2024-02-29,West,Mumbai,Online,UPI,11818,12,4,20268,0.15,0,0.18,0,,81072.00,12160.80,12404.02,81315.22
700251,2024-12-09,West,Mumbai,Online,COD,931,4,7,19560,0.1,99,0.18,0,,136920.00,13692.00,22198.86,145525.86
700252,2024-12-10,North,Jaipur,Online,UPI,8947,1,2,10654,0,49,0.18,0,,21308.00,0.00,3844.26,25201.26
700253,2024-03-31,West,Indore,Distributor,Card,5412,5,3,3050,0.05,49,0.18,0,,9150.00,457.50,1573.47,10314.97
700254,2024-09-05,West,Indore,Retail,Card,2200,3,10,57848,0,49,0.18,0,,578480.00,0.00,104135.22,682664.22
700255,2024-04-23,West,Mumbai,Retail,NetBanking,1405,9,1,4332,0.1,49,0.18,0,,4332.00,433.20,710.60,4658.40
700256,2024-07-31,East,Kolkata,Distributor,Card,7715,8,2,12278,0.1,49,0.18,0,,24556.00,2455.60,3986.89,26136.29
700257,2024-07-27,West,Indore,Online,COD,8531,9,7,306,0,149,0.18,0,,2142.00,0.00,412.38,2703.38
700258,2024-01-15,East,Bhubaneswar,Online,UPI,10442,14,5,60000,0,49,0.18,0,,300000.00,0.00,54008.82,354057.82
700259,2024-05-23,South,Kochi,Retail,UPI,8045,10,2,12523,0.1,49,0.18,0,,25046.00,2504.60,4066.27,26656.67
700260,2024-06-30,West,Mumbai,Retail,NetBanking,2914,9,5,1889,0,99,0.18,0,,9445.00,0.00,1717.92,11261.92
700261,2024-09-01,South,Kochi,Retail,UPI,4953,3,3,26877,0.1,0,0.18,0,,80631.00,8063.10,13062.22,85630.12
700262,2024-05-29,South,Chennai,Retail,COD,7750,8,4,40433,0,49,0.18,0,,161732.00,0.00,29120.58,190901.58
700263,2024-12-03,East,Bhubaneswar,Online,UPI,1302,11,4,17095,0.05,49,0.18,1,No Longer Needed,68380.00,3419.00,11701.80,76711.80
700264,2024-01-22,East,Kolkata,Online,Card,3294,13,5,3455,0.05,0,0.18,0,,17275.00,863.75,2954.02,19365.27
700265,2024-07-14,North,Jaipur,Retail,NetBanking,9599,12,1,43008,0,49,0.18,0,,43008.00,0.00,7750.26,50807.26
700266,2024-03-23,West,Ahmedabad,Online,Card,3776,12,2,50483,0.2,149,0.18,0,,100966.00,20193.20,14565.92,95487.72
700267,2024-11-02,North,Lucknow,Online,Card,7745,9,5,3416,0.05,99,0.18,0,,17080.00,854.00,2938.50,19263.50
700268,2024-02-25,West,Indore,Retail,Card,7096,6,4,4313,0.05,149,0.18,0,,17252.00,862.60,2976.91,19515.31
700269,2024-09-18,East,Guwahati,Retail,UPI,2876,11,6,1827,0,149,0.18,0,,10962.00,0.00,1999.98,13110.98
700270,2024-03-22,West,Mumbai,Online,NetBanking,2299,11,2,14715,0.1,49,0.18,0,,29430.00,2943.00,4776.48,31312.48
700271,2024-02-15,North,Delhi,Online,NetBanking,6815,11,3,1291,0.1,0,0.18,0,,3873.00,387.30,627.43,4113.13
700272,2024-03-29,South,Kochi,Online,UPI,2166,6,3,4043,0,49,0.18,0,,12129.00,0.00,2192.04,14370.04
700273,2024-01-13,South,Chennai,Retail,UPI,4444,1,4,49984,0,49,0.18,0,,199936.00,0.00,35997.30,235982.30
700274,2024-11-10,North,Chandigarh,Retail,UPI,2481,6,5,4391,0,99,0.18,0,,21955.00,0.00,3969.72,26023.72
700275,2024-09-04,North,Delhi,Retail,Card,11085,10,5,14135,0,0,0.18,0,,70675.00,0.00,12721.50,83396.50
700276,2024-09-24,East,Guwahati,Retail,NetBanking,7211,14,5,49970,0.05,99,0.18,1,No Longer Needed,249850.00,12492.50,42742.17,280198.67
700277,2024-02-11,South,Bengaluru,Online,UPI,11672,3,5,35015,0.05,149,0.18,0,,175075.00,8753.75,29964.64,196434.89
700278,2024-08-21,East,Guwahati,Retail,COD,1099,4,4,57733,0.25,49,0.18,1,Damaged,230932.00,57733.00,31184.64,204432.64
700279,2024-07-19,North,Lucknow,Retail,UPI,1584,10,2,9302,0,0,0.18,0,,18604.00,0.00,3348.72,21952.72
700280,2024-02-10,West,Mumbai,Online,UPI,11731,9,1,1754,0.15,49,0.18,0,,1754.00,263.10,277.18,1817.08
700281,2024-02-23,East,Bhubaneswar,Online,UPI,5195,14,1,39843,0.2,0,0.18,0,,39843.00,7968.60,5737.39,37611.79
700282,2024-03-28,East,Guwahati,Retail,UPI,11826,7,3,1355,0,99,0.18,0,,4065.00,0.00,749.52,4913.52
700283,2024-03-27,East,Patna,Retail,UPI,7180,14,6,8905,0.05,99,0.18,0,,53430.00,2671.50,9154.35,60011.85
700284,2024-08-05,West,Mumbai,Retail,UPI,2017,14,3,12754,0.05,199,0.18,0,,38262.00,1913.10,6578.62,43126.52
700285,2024-11-02,West,Mumbai,Distributor,UPI,10478,12,4,30477,1.1,0,0.18,0,,121908.00,12190.80,19749.10,129466.30
700286,2024-04-17,East,Kolkata,Online,NetBanking,8538,5,4,1884,0,99,0.18,0,,7536.00,0.00,1374.30,9009.30
700287,2024-01-02,North,Delhi,Retail,UPI,6082,8,3,20714,0,99,0.18,0,,62142.00,0.00,11203.38,73444.38
700288,2024-03-12,North,Lucknow,Online,Card,9173,2,3,33371,0,49,0.18,0,,100113.00,0.00,18029.16,118191.16
700289,2024-10-04,North,Jaipur,Retail,NetBanking,3648,9,3,1657,0,49,0.18,0,,4971.00,0.00,903.60,5923.60
700290,2024-10-28,South,Chennai,Retail,Card,4038,2,7,63056,0.2,0,0.18,0,,441392.00,88278.40,63560.45,416674.05
700291,2024-03-16,West,Pune,Online,Card,11628,12,2,39521,0,149,0.18,1,Damaged,79042.00,0.00,14254.38,93445.38
700292,2024-04-28,West,Ahmedabad,Online,NetBanking,7313,6,3,1703,0.1,49,0.18,0,,5109.00,510.90,836.48,5483.58
700293,2024-11-27,South,Bengaluru,Retail,UPI,8201,13,3,369,0.1,49,0.18,0,,1107.00,110.70,188.15,1233.45
700294,2024-04-08,South,Kochi,Online,UPI,3134,11,3,12529,0.05,49,0.18,0,,37587.00,1879.35,6436.20,42192.85
700295,2024-11-21,East,Bhubaneswar,Retail,Card,10547,12,7,31898,0,99,0.18,0,,223286.00,0.00,40209.30,263594.30
700296,2024-02-11,West,Ahmedabad,Online,NetBanking,4680,14,3,55911,0,99,0.18,0,,167733.00,0.00,30209.76,198041.76
700297,2024-02-06,North,Jaipur,Retail,Card,9277,4,1,28597,0,99,0.18,0,,28597.00,0.00,5165.28,33861.28
700298,2024-11-08,West,Ahmedabad,Online,UPI,1775,5,5,4289,0.1,0,0.18,0,,21445.00,2144.50,3474.09,22774.59
700299,2024-09-20,North,Chandigarh,Distributor,NetBanking,7292,13,5,1700,0,149,0.18,0,,8500.00,0.00,1556.82,10205.82
700300,2024-10-21,South,Hyderabad,Online,UPI,5717,11,5,12164,0,99,0.18,0,,60820.00,0.00,10965.42,71884.42
700301,2024-11-30,North,Lucknow,Retail,UPI,2607,7,2,4210,0,199,0.18,0,,8420.00,0.00,1551.42,10170.42
700302,2024-11-21,West,Pune,Online,UPI,10498,4,5,58182,0.15,49,0.18,0,,290910.00,43636.50,44518.05,291840.55
700303,2024-08-23,South,Hyderabad,Retail,UPI,1517,13,2,3940,0.1,149,0.18,0,,7880.00,788.00,1303.38,8544.38
700304,2024-09-13,West,Pune,Retail,NetBanking,5195,13,3,4061,0.05,49,0.18,0,,12183.00,609.15,2092.11,13714.96
700305,2024-09-27,East,Kolkata,Distributor,Card,10678,10,4,4911,0,149,0.18,0,,19644.00,0.00,3562.74,23355.74
700306,2024-10-29,West,Ahmedabad,Online,Card,843,12,4,8725,0.1,0,0.18,0,,34900.00,3490.00,5653.80,37063.80
700307,2024-08-30,West,Ahmedabad,Online,UPI,1362,5,7,4124,0.05,99,0.18,0,,28868.00,1443.40,4954.25,32477.85
700308,2024-01-05,West,Pune,Online,NetBanking,1950,8,2,28385,0.15,49,0.18,0,,56770.00,8515.50,8694.63,56998.13
700309,2024-08-19,East,Bhubaneswar,Online,Card,11921,9,3,2688,0,49,0.18,0,,8064.00,0.00,1460.34,9573.34
700310,2024-11-29,West,Mumbai,Online,UPI,159,2,6,58022,0.05,0,0.18,0,,348132.00,17406.60,59530.57,390255.97
700311,2024-08-12,East,Guwahati,Online,UPI,7859,4,3,31906,0.25,49,0.18,0,,95718.00,23929.50,12930.75,84768.25
700312,2024-06-08,West,Ahmedabad,Online,UPI,6975,5,3,808,0.15,49,0.18,0,,2424.00,363.60,379.69,2489.09
700313,2024-12-29,South,Bengaluru,Retail,UPI,6315,14,5,25673,0.05,149,0.18,0,,128365.00,6418.25,21977.24,144072.99
700314,2024-01-01,South,Chennai,Online,NetBanking,2316,8,3,37336,0,49,0.18,0,,112008.00,0.00,20170.26,132227.26
700315,2024-09-08,East,Kolkata,Online,COD,1178,15,2,63901,0,99,0.18,0,,127802.00,0.00,23022.18,150923.18
700316,2024-04-25,North,Jaipur,Online,Card,10836,14,3,17027,0,49,0.18,0,,51081.00,0.00,9203.40,60333.40
700317,2024-05-15,West,Pune,Online,COD,606,5,3,2095,0,0,0.18,1,Late Delivery,6285.00,0.00,1131.30,7416.30
700318,2024-03-25,North,Chandigarh,Online,UPI,846,5,4,768,0.05,149,0.18,0,,3072.00,153.60,552.13,3619.53
700319,2024-06-29,South,Kochi,Retail,UPI,2285,5,3,4052,0,49,0.18,0,,12156.00,0.00,2196.90,14401.90
700320,2024-08-20,West,Ahmedabad,Online,UPI,11063,3,5,56408,0,99,0.18,0,,282040.00,0.00,50785.02,332924.02
700321,2024-05-27,East,Guwahati,Online,Card,9731,5,4,2392,0.15,0,0.18,0,,9568.00,1435.20,1463.90,9596.70
700322,2024-02-23,South,Kochi,Retail,Card,10341,12,3,50992,0,199,0.18,0,,152976.00,0.00,27571.50,180746.50
700323,2024-11-15,West,Ahmedabad,Online,COD,7086,11,5,1337,0.1,49,0.18,1,Damaged,6685.00,668.50,1091.79,7157.29
700324,2024-01-14,South,Bengaluru,Online,UPI,6375,1,6,41734,0.1,99,0.18,1,Wrong Item,250404.00,25040.40,40583.27,266045.87
700325,2024-05-29,West,Ahmedabad,Online,Card,11159,5,1,3401,0.15,49,0.18,0,,3401.00,510.15,529.17,3469.02
700326,2024-09-22,North,Lucknow,Retail,NetBanking,1017,9,2,4487,0,0,0.18,0,,8974.00,0.00,1615.32,10589.32
700327,2024-09-07,South,Bengaluru,Retail,UPI,56,3,6,31997,0.15,149,0.18,1,No Longer Needed,191982.00,28797.30,29400.07,192733.77
700328,2024-10-20,North,Chandigarh,Online,Card,1331,5,5,2176,0.05,49,0.18,0,,10880.00,544.00,1869.30,12254.30
700329,2024-07-11,West,Indore,Retail,COD,486,12,4,56222,0,149,0.18,0,,224888.00,0.00,40506.66,265543.66
700330,2024-09-14,West,Indore,Retail,UPI,3839,7,4,452,0,149,0.18,0,,1808.00,0.00,352.26,2309.26
700331,2024-03-16,West,Indore,Retail,UPI,8336,9,5,3625,0,49,0.18,0,,18125.00,0.00,3271.32,21445.32
700332,2024-07-28,South,Bengaluru,Retail,UPI,6412,9,6,655,0,149,0.18,1,Wrong Item,3930.00,0.00,734.22,4813.22
700333,2024-08-14,East,Bhubaneswar,Online,UPI,1075,10,4,5975,0,149,0.18,0,,23900.00,0.00,4328.82,28377.82
700334,2024-06-26,West,Indore,Distributor,NetBanking,10501,1,3,44304,0.1,49,0.18,0,,132912.00,13291.20,21540.56,141210.36
700335,2024-03-31,East,Kolkata,Online,UPI,11875,1,4,27769,0,49,0.18,0,,111076.00,0.00,20002.50,131127.50
700336,2024-07-31,North,Lucknow,Retail,UPI,10659,7,4,4057,0,99,0.18,0,,16228.00,0.00,2938.86,19265.86
700337,2024-06-30,West,Pune,Online,UPI,107,10,5,12071,0,99,0.18,0,,60355.00,0.00,10881.72,71335.72
700338,2024-11-16,North,Chandigarh,Online,UPI,5530,14,4,42954,0.1,49,0.18,0,,171816.00,17181.60,27843.01,182526.41
700339,2024-02-23,West,Mumbai,Retail,UPI,11726,9,7,2725,0,49,0.18,0,,19075.00,0.00,3442.32,22566.32
700340,2024-11-22,North,Jaipur,Distributor,Card,11834,3,4,8838,0,99,0.18,0,,35352.00,0.00,6381.18,41832.18
700341,2024-08-11,North,Jaipur,Retail,Card,10173,12,6,31788,0.1,99,0.18,0,,190728.00,19072.80,30915.76,202669.96
700342,2024-08-25,North,Jaipur,Retail,COD,5613,12,4,37830,0,99,0.18,0,,151320.00,0.00,27255.42,178674.42
700343,2024-01-17,West,Indore,Retail,UPI,6609,1,6,26766,0.1,0,0.18,0,,160596.00,16059.60,26016.55,170552.95
700344,2024-11-03,West,Indore,Online,Card,4846,15,4,27793,0.25,0,0.18,0,,111172.00,27793.00,15008.22,98387.22
700345,2024-06-04,South,Hyderabad,Retail,UPI,6530,15,1,43669,0,49,0.18,1,Damaged,43669.00,0.00,7869.24,51587.24
700346,2024-12-16,East,Bhubaneswar,Distributor,Card,3469,2,3,38577,0,99,0.18,1,No Longer Needed,115731.00,0.00,20849.40,136679.40
700347,2024-05-31,North,Lucknow,Retail,NetBanking,968,11,4,4491,0.05,149,0.18,0,,17964.00,898.20,3098.66,20313.46
700348,2024-10-01,North,Delhi,Retail,Card,7123,13,4,2525,0,49,0.18,0,,10100.00,0.00,1826.82,11975.82
700349,2024-07-26,North,Lucknow,Distributor,Card,11306,2,2,55279,0,0,0.18,0,,110558.00,0.00,19900.44,130458.44
700350,2024-08-28,East,Kolkata,Retail,UPI,6192,14,3,38383,0.05,99,0.18,0,,115149.00,5757.45,19708.30,129198.85
700351,2024-07-04,East,Guwahati,Online,COD,2025,5,4,2488,0,49,0.18,0,,9952.00,0.00,1800.18,11801.18
700352,2024-09-11,South,Hyderabad,Online,COD,9654,1,4,40760,0.05,49,0.18,0,,163040.00,8152.00,27888.66,182825.66
700353,2024-12-17,South,Chennai,Online,COD,3591,1,3,58723,0.2,0,0.18,0,,176169.00,35233.80,25368.34,166303.54
700354,2024-04-13,West,Indore,Online,Card,1527,8,7,51975,0.05,149,0.18,0,,363825.00,18191.25,62240.90,408023.65
700355,2024-01-02,West,Pune,Distributor,Card,318,12,3,62231,0.05,199,0.18,0,,186693.00,9334.65,31960.32,209517.67
700356,2024-02-21,North,Chandigarh,Online,Card,10825,10,4,17628,0,99,0.18,0,,70512.00,0.00,12709.98,83320.98
700357,2024-04-21,North,Jaipur,Online,Card,1054,4,2,51870,0,99,0.18,0,,103740.00,0.00,18691.02,122530.02
700358,2024-07-16,South,Bengaluru,Online,UPI,4744,5,4,1610,0.05,49,0.18,0,,6440.00,322.00,1110.06,7277.06
700359,2024-09-21,East,Guwahati,Online,Card,5447,4,4,56682,0.05,99,0.18,1,Damaged,226728.00,11336.40,38788.31,254278.91
700360,2024-10-20,East,Patna,Online,Card,10489,10,5,15858,0.15,149,0.18,0,,79290.00,11893.50,12158.19,79703.69
700361,2024-11-27,South,Kochi,Retail,UPI,881,8,3,33127,0.1,149,0.18,0,,99381.00,9938.10,16126.54,105718.44
700362,2024-11-29,East,Guwahati,Online,Card,5390,15,4,56008,0.05,0,0.18,0,,224032.00,11201.60,38309.47,251139.87
700363,2024-11-26,West,Mumbai,Distributor,Card,2481,12,8,27740,0,99,0.18,0,,221920.00,0.00,39963.42,261982.42
700364,2024-05-21,East,Guwahati,Online,Card,1218,1,4,30958,0.1,0,0.18,0,,123832.00,12383.20,20060.78,131509.58
700365,2024-03-11,South,Kochi,Online,COD,8685,1,6,22291,0.05,99,0.18,0,,133746.00,6687.30,22888.39,150046.09
700366,2024-11-15,West,Pune,Online,UPI,9775,5,4,1908,0,199,0.18,0,,7632.00,0.00,1409.58,9240.58
700367,2024-11-15,East,Kolkata,Online,Card,2018,9,3,3305,0,0,0.18,0,,9915.00,0.00,1784.70,11699.70
700368,2024-04-22,North,Jaipur,Online,NetBanking,1486,9,3,1747,0.15,99,0.18,0,,5241.00,786.15,819.69,5373.54
700369,2024-09-12,West,Indore,Online,UPI,1863,2,4,24280,0.15,99,0.18,1,No Longer Needed,97120.00,14568.00,14877.18,97528.18
700370,2024-10-21,North,Chandigarh,Distributor,NetBanking,11931,7,4,3822,0,49,0.18,0,,15288.00,0.00,2760.66,18097.66
700371,2024-10-11,West,Indore,Online,Card,2539,3,4,63439,0.2,0,0.18,1,No Longer Needed,253756.00,50751.20,36540.86,239545.66
700372,2024-01-12,South,Bengaluru,Online,UPI,4773,3,3,13300,0,0,0.18,0,,39900.00,0.00,7182.00,47082.00
700373,2024-11-10,West,Indore,Online,UPI,4849,7,4,4384,0,0,0.18,0,,17536.00,0.00,3156.48,20692.48
700374,2024-05-21,South,Bengaluru,Retail,NetBanking,503,15,2,60978,0.05,99,0.18,0,,121956.00,6097.80,20872.30,136829.50
700375,2024-06-07,South,Kochi,Online,Card,5136,2,1,51214,0.05,49,0.18,0,,51214.00,2560.70,8766.41,57468.71
700376,2024-02-22,West,Pune,Online,Card,1953,15,4,49961,0,99,0.18,0,,199844.00,0.00,35989.74,235932.74
700377,2024-08-20,North,Chandigarh,Online,Card,7833,2,5,10221,0.25,49,0.18,0,,51105.00,12776.25,6908.00,45285.75
700378,2024-11-05,South,Hyderabad,Online,Card,11953,7,3,3708,0.15,0,0.18,0,,11124.00,1668.60,1701.97,11157.37
700379,2024-04-25,South,Chennai,Retail,UPI,4250,10,7,11461,0.15,99,0.18,0,,80227.00,12034.05,12292.55,80584.50
700380,2024-05-06,North,Jaipur,Online,NetBanking,11956,9,2,3886,0.15,49,0.18,0,,7772.00,1165.80,1197.94,7853.14
700381,2024-12-31,North,Chandigarh,Retail,UPI,7039,4,4,27332,0,99,0.18,0,,109328.00,0.00,19696.86,129123.86
700382,2024-11-10,North,Chandigarh,Online,UPI,8331,5,5,1390,0.05,0,0.18,0,,6950.00,347.50,1188.45,7790.95
700383,2024-11-02,West,Ahmedabad,Retail,UPI,703,8,5,29457,0,0,0.18,0,,147285.00,0.00,26511.30,173796.30
700384,2024-11-20,East,Bhubaneswar,Retail,UPI,5485,11,3,5738,0.15,0,0.18,0,,17214.00,2582.10,2633.74,17265.64
700385,2024-10-23,North,Chandigarh,Online,UPI,11505,2,2,43703,0.1,99,0.18,0,,87406.00,8740.60,14177.59,92941.99
700386,2024-02-13,West,Pune,Online,UPI,2071,5,6,4418,0.05,199,0.18,0,,26508.00,1325.40,4568.69,29950.29
700387,2024-01-17,West,Ahmedabad,Retail,Card,7724,9,3,3978,0.25,49,0.18,1,No Longer Needed,11934.00,2983.50,1619.91,10619.41
700388,2024-10-19,South,Chennai,Retail,UPI,6671,14,7,25889,0.15,0,0.18,0,,181223.00,27183.45,27727.12,181766.67
700389,2024-04-12,West,Mumbai,Retail,UPI,1446,7,3,836,0.1,49,0.18,0,,2508.00,250.80,415.12,2721.32
700390,2024-12-06,North,Delhi,Retail,NetBanking,492,5,6,2302,0.05,99,0.18,0,,13812.00,690.60,2379.67,15600.07
700391,2024-09-22,East,Patna,Retail,UPI,152,13,2,1093,0,149,0.18,0,,2186.00,0.00,420.30,2755.30
700392,2024-05-10,West,Indore,Online,UPI,8309,3,5,30127,0.05,0,0.18,0,,150635.00,7531.75,25758.58,168861.83
700393,2024-11-07,South,Kochi,Online,UPI,3745,15,4,15764,0.05,199,0.18,0,,63056.00,3152.80,10818.40,70920.60
700394,2024-09-10,North,Lucknow,Online,Card,8993,11,3,15821,0,0,0.18,0,,47463.00,0.00,8543.34,56006.34
700395,2024-01-05,North,Delhi,Online,NetBanking,5219,6,3,3504,0.05,0,0.18,0,,10512.00,525.60,1797.55,11783.95
700396,2024-02-22,West,Ahmedabad,Retail,NetBanking,2907,4,8,32541,0.2,49,0.18,0,,260328.00,52065.60,37496.05,245807.45
700397,2024-01-14,West,Pune,Retail,UPI,5144,2,3,54993,0.1,99,0.18,0,,164979.00,16497.90,26744.42,175324.52
700398,2024-04-10,South,Bengaluru,Online,NetBanking,6751,3,3,35909,0,0,0.18,0,,107727.00,0.00,19390.86,127117.86
700399,2024-11-24,West,Mumbai,Distributor,Card,4497,7,3,917,0,49,0.18,0,,2751.00,0.00,504.00,3304.00
700400,2024-12-14,East,Patna,Retail,Card,2549,14,5,21354,0,49,0.18,0,,106770.00,0.00,19227.42,126046.42
700401,2024-02-27,West,Ahmedabad,Online,UPI,603,12,5,39763,0.05,149,0.18,0,,198815.00,9940.75,34024.18,223047.43
700402,2024-04-15,West,Indore,Retail,COD,7499,13,3,683,0,99,0.18,0,,2049.00,0.00,386.64,2534.64
700403,2024-06-15,South,Bengaluru,Retail,UPI,9716,1,4,52235,0,49,0.18,0,,208940.00,0.00,37618.02,246607.02
700404,2024-10-07,East,Kolkata,Online,UPI,2441,10,1,14829,0,199,0.18,0,,14829.00,0.00,2705.04,17733.04
700405,2024-01-16,South,Hyderabad,Online,Card,3289,9,3,2674,0.1,49,0.18,0,,8022.00,802.20,1308.38,8577.18
700406,2024-07-12,South,Hyderabad,Online,UPI,10134,3,4,49226,0.2,0,0.18,0,,196904.00,39380.80,28354.18,185877.38
700407,2024-09-13,North,Lucknow,Distributor,COD,895,12,11,42172,0.25,0,0.18,0,,463892.00,115973.00,62625.42,410544.42
700408,2024-02-06,West,Ahmedabad,Online,UPI,8058,14,1,57812,0.05,99,0.18,0,,57812.00,2890.60,9903.67,64924.07
700409,2024-04-30,North,Chandigarh,Online,Card,11240,5,4,3120,0.1,0,0.18,0,,12480.00,1248.00,2021.76,13253.76
700410,2024-10-22,North,Delhi,Distributor,COD,10450,15,4,20532,0.1,49,0.18,1,No Longer Needed,82128.00,8212.80,13313.56,87277.76
